TradeDate,StockCode,IndexWeight,ClosePrice,Volume,Amount,PE_TTM,PB,TotalMarketCap,AnnounceDate,ReportPeriod,ROE,Revenue_YoY,NetProfit_YoY,momentum_5_raw,momentum_20_raw,momentum_60_raw,reversal_5_raw,volatility_20_raw,downside_vol_20_raw,drawdown_20_raw,turnover_proxy_20_raw,illiq_20_raw,roe_raw,size_log_mcap_raw,ep_ttm_raw,bp_inv_raw,revenue_yoy_raw,netprofit_yoy_raw
20231229,002493.SZ,0.181,158.6389,268353.35,276726.745,-52.3257,2.3218,104799183750.0,20231026,20230930.0,0.2329,6.1875,-98.026,0.023738983468669206,-0.015223665089300176,-0.13098241191302973,-0.023738983468669206,0.009087675737510334,0.00574139709333441,-0.012404175024310349,1.960078893080057e-06,2.796401072426221e-08,0.2329,25.375311820157982,-0.019111067792690783,0.43070031871823583,6.1875,-98.026
20231229,002555.SZ,0.168,246.4477,875631.01,1634929.969,14.4355,3.3808,41718027125.61,20231031,20230930.0,17.8796,3.1245,-2.8548,-0.0860056497950401,-0.19235712665872295,-0.13317960566602283,0.0860056497950401,0.035809144472430485,0.028747092344878947,-0.22719781098483738,2.3734277810237786e-05,3.3283162395558344e-08,17.8796,24.454199177504712,0.06927366561601607,0.2957879791765263,3.1245,-2.8548
20231229,002594.SZ,1.033,202.987,80367.29,1591969.846,20.0993,4.4388,576406285290.0,20231031,20230930.0,17.7403,57.749,129.4686,0.029908844692991376,0.004820974481357876,-0.16349833389515778,-0.029908844692991376,0.015272039421450685,0.007560486652085181,-0.015855915957439515,3.4535083954587883e-06,5.169340023892585e-09,17.7403,27.08007860540164,0.04975297647181743,0.22528611336397225,57.749,129.4686
20231229,002601.SZ,0.165,186.3835,123570.37,210450.297,17.1168,1.8107,40877203475.28,20231014,20230930.0,9.7124,12.3801,-32.497,0.060024660267281815,-0.0017487011943656539,-0.0520541577259086,-0.060024660267281815,0.01643419630359569,0.009286031136099148,-0.00638073060938138,3.4751563797816437e-06,9.064166859358172e-08,9.7124,24.433838372362974,0.05842213497850065,0.5522726017562268,12.3801,-32.497
20231229,002603.SZ,0.111,94.2458,143434.52,330884.852,14.2427,3.2508,38543173024.32,20231028,20230930.0,15.4347,7.9139,24.348,0.4591391856324507,0.24203742751713242,0.7944744859101294,-0.4591391856324507,0.20621501953726712,0.03598499692078008,0.0,2.4973050452584693e-05,1.929049550571864e-07,15.4347,24.375044827221384,0.07021140654510732,0.3076165866863541,7.9139,24.348
20231229,002648.SZ,0.143,182.1575,366375.03,533354.776,14.4458,2.0154,49687629109.75,20231025,20230930.0,14.83,11.2054,11.426,-0.01601057468234357,-0.05871097028098515,-0.03783429457908105,0.01601057468234357,0.01837621745919714,0.014584401585235005,-0.06645548536678614,5.562107544441177e-06,4.603909417253782e-08,14.83,24.629021827792805,0.06922427279901425,0.4961794184777215,11.2054,11.426
20231229,002709.SZ,0.167,356.6762,564627.04,1432013.218,15.5386,3.6755,48257850186.48,20231028,20230930.0,13.5295,-26.2022,-59.8273,0.11964277025701398,0.04630785915586322,-0.07214206148568114,-0.11964277025701398,0.03025300037641234,0.013033614929064147,0.0,1.1712634276232957e-05,3.7175762401724465e-08,13.5295,24.599824349662885,0.06435586217548556,0.2720718269623181,-26.2022,-59.8273
20231229,002714.SZ,0.648,776.3152,210171.05,862967.866,22.7072,3.5055,225063135072.48,20231028,20230930.0,-2.6895,2.7176,-221.8231,0.03182156203002884,0.06739249218273713,0.0868303464867144,-0.03182156203002884,0.017244694114775104,0.0063224835421560885,0.0,3.698088967576483e-06,1.616509452876592e-08,-2.6895,26.139646800112057,0.04403889515219842,0.2852660105548424,2.7176,-221.8231
20231229,002736.SZ,0.142,10.4627,178025.56,152044.858,13.2411,1.0372,82090146879.58,20231028,20230930.0,4.5119,-6.4755,2.35,0.0023471479757046776,-0.10010665198768343,-0.07274338636061506,-0.0023471479757046776,0.010132843403544044,0.007349970431333304,-0.09629802377003871,2.7848475178124265e-06,5.001541885927413e-08,4.5119,25.131083832555564,0.07552242638451488,0.9641342074816815,-6.4755,2.35
20231229,002812.SZ,0.192,200.2029,146219.49,830468.583,18.9739,2.0666,55556014156.02,20231031,20230930.0,9.6445,-2.0069,-33.2436,0.06844685194326972,-0.022535550970468554,-0.051418800114283014,-0.06844685194326972,0.02334001570139065,0.010484228341787203,-0.03020983397549115,1.5586137014405958e-05,2.0120688491357902e-08,9.6445,24.74065761280667,0.05270397756918715,0.48388657698635434,-2.0069,-33.2436
20231229,002821.SZ,0.16,336.1508,46324.33,542079.418,15.378,2.4617,42916989734.1,20231031,20230930.0,13.3618,-18.2872,-18.7741,0.00886320909874505,-0.17659583015305513,-0.23467376097243897,-0.00886320909874505,0.02669146482555967,0.0227119505568363,-0.08510652774870875,1.1205454269319855e-05,3.1706977912306864e-08,13.3618,24.482533615578667,0.06502796202367017,0.40622334159320794,-18.2872,-18.7741
20231229,002841.SZ,0.111,78.177,25563.31,116849.596,20.8207,2.5946,32088698699.2,20231024,20230930.0,8.7319,-4.1365,-33.357,0.05705732504745997,0.003508177403640733,-0.09725806730985742,-0.05705732504745997,0.017300919703976413,0.009042315979590883,-0.003267744695174102,3.2000104990730802e-06,1.3186197372677643e-07,8.7319,24.19176973964731,0.04802912486131591,0.38541586371695064,-4.1365,-33.357
20231229,002916.SZ,0.084,125.7178,18459.88,131262.678,26.6521,2.8705,36409176209.65,20231027,20230930.0,7.2846,-9.7651,-23.181,0.045816411585705596,-0.023924061640134497,0.06639647197436949,-0.045816411585705596,0.015184031125322347,0.009020556164226517,-0.02284903717233744,3.021598219825911e-06,1.1486363126616557e-07,7.2846,24.31808667349054,0.0375204955707055,0.34837136387388956,-9.7651,-23.181
20231229,002920.SZ,0.207,133.7992,35777.94,460160.55,49.5083,9.9244,71881080534.0,20231025,20230930.0,13.9909,43.1166,38.703,0.06347505667131914,0.0051995723744264755,-0.09837112829622108,-0.06347505667131914,0.024230876563631095,0.008174244736571272,-0.026094703757782778,5.168490366433299e-06,4.524072354956804e-08,13.9909,24.998278931219566,0.02019863336046683,0.10076175889726331,43.1166,38.703
20231229,002938.SZ,0.089,24.4546,197360.01,435490.774,14.4206,1.8274,51792172053.12,20231031,20230930.0,6.5541,-17.4892,-43.5006,0.07618578205726245,0.03621186440677948,0.09626979750841658,-0.07618578205726245,0.01886036487211023,0.007968639366748714,0.0,3.519096009274045e-06,7.516717608606355e-08,6.5541,24.670504856126634,0.06934524222293108,0.5472255663784612,-17.4892,-43.5006
20231229,003816.SZ,0.141,3.4813,862966.21,266945.594,14.4422,1.3964,157050680521.0,20231026,20230930.0,8.8382,2.4435,10.3554,-0.003206871868289274,0.02981807424937144,-0.009559304674386149,0.003206871868289274,0.008671832976036398,0.005515667566643498,-0.009559304674386149,1.7377351390248795e-06,2.476983736879421e-08,8.8382,25.779834396070356,0.06924152829901262,0.7161271841879118,2.4435,10.3554
20231229,300014.SZ,0.298,754.3887,241125.42,1022727.602,20.2281,2.566,86329447173.4,20231026,20230930.0,10.6917,46.3096,28.4686,0.06862505813143915,0.014423069165218516,-0.06471630315398913,-0.06862505813143915,0.026992818704469932,0.009650378487429931,-0.011246453658560807,9.801848572523936e-06,2.0882047381683402e-08,10.6917,25.18143659552918,0.049436180362960436,0.3897116134060795,46.3096,28.4686
20231229,300015.SZ,0.425,1009.0369,664779.62,1059427.942,44.0731,7.8901,147575468553.66,20231026,20230930.0,17.9857,22.9524,34.9672,0.008928541074688434,-0.06941178000444714,-0.11964387450716263,-0.008928541074688434,0.02058309111263538,0.011252858699567811,-0.05552239448609986,5.290522111182828e-06,1.8919502377206033e-08,17.9857,25.71760553308869,0.02268957708897264,0.12674110594289045,22.9524,34.9672
20231229,300033.SZ,0.194,1425.4524,55622.65,868419.332,53.3968,12.5807,84333312000.0,20231021,20230930.0,11.0495,4.2509,-12.6711,0.052536194830918426,0.0670702430396326,0.04957842427651782,-0.052536194830918426,0.029272410245567204,0.012290571626272971,-0.04678862696266628,1.317030539872713e-05,1.67925346231919e-08,11.0495,25.158042784041363,0.018727714020315825,0.07948683300611253,4.2509,-12.6711
20231229,300059.SZ,1.025,1136.7491,1520285.39,2130239.154,27.4037,3.1601,222632210530.08,20231028,20230930.0,9.1567,-13.4719,-5.8428,0.01079908632760107,-0.04619571282358681,-0.07631583352333848,-0.01079908632760107,0.013955315292647007,0.008020062028271458,-0.04619571282358681,8.16588280738859e-06,4.6023354730349665e-09,9.1567,26.12878696671261,0.03649142269109646,0.31644568209866775,-13.4719,-5.8428
20231229,300122.SZ,0.422,392.2412,111438.03,680011.356,17.3317,4.8943,146664000000.0,20231027,20230930.0,24.0959,41.1469,16.4641,0.05744943674221159,-0.049906635639679675,0.2555989445369735,-0.05744943674221159,0.02583628604400847,0.020697998910595008,-0.07352929366508931,5.4473946176518435e-06,1.86254437365478e-08,24.0959,25.711410093207135,0.05769774459516377,0.2043193102180087,41.1469,16.4641
20231229,300124.SZ,0.776,1552.1767,100273.23,628532.067,37.109,7.3955,169005965720.9,20231027,20230930.0,15.6976,23.8919,7.6035,0.05762140360227641,-0.03881869651405845,-0.05038353224575065,-0.05762140360227641,0.020989772994954962,0.013092841634454396,-0.033226200997170885,3.4287796278340526e-06,2.8062047173711322e-08,15.6976,25.853199851370118,0.026947640734053733,0.13521736190926914,23.8919,7.6035
20231229,300142.SZ,0.217,338.0792,260561.11,611676.064,50.3424,3.9563,37788762858.84,20231026,20230930.0,5.939,-14.7916,4.1369,0.07449734521487139,-0.05125103096153949,-0.001274406178122578,-0.07449734521487139,0.0196431852778388,0.010545697313064402,-0.03290831315216902,1.0682523236675132e-05,4.0294620685860507e-08,5.939,24.355277616509166,0.019863971523010424,0.2527614184970806,-14.7916,4.1369
20231229,300223.SZ,0.108,171.2447,50012.51,323138.218,73.0951,2.684,31133494746.15,20231026,20230930.0,3.2285,-18.9443,-49.651,0.022781406482932587,-0.061683159636606755,-0.12291413563009745,-0.022781406482932587,0.019661631874445,0.012874686945871452,-0.060865478320813904,9.5534316359992e-06,5.325427997095984e-08,3.2285,24.161550078065506,0.013680807605434563,0.37257824143070045,-18.9443,-49.651
20231229,300274.SZ,0.524,596.1751,230449.68,2021579.139,14.8569,5.0941,130084374688.56,20231028,20230930.0,32.6811,108.8497,250.5336,0.05517399328179007,0.052384902288459045,-0.02145020833213651,-0.05517399328179007,0.029112147891155047,0.010732437005377874,-0.020246187806370775,1.1445837302580377e-05,1.3544868992601329e-08,32.6811,25.591449112935024,0.0673087925475705,0.19630552992677802,108.8497,250.5336
20231229,300308.SZ,0.417,530.9671,241047.16,2718458.84,54.366,6.68,90647110532.58,20231023,20230930.0,10.1577,2.4079,52.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1577,25.230239898653924,0.01839384909686201,0.14970059880239522,2.4079,52.0065
20231229,300316.SZ,0.166,410.7035,126993.77,560737.106,13.0365,4.1603,57737345109.73,20231026,20230930.0,28.5266,80.3905,74.9422,0.05630084385038581,0.031103821503817297,-0.07587503110766691,-0.05630084385038581,0.03183742631058166,0.01145670015156573,-0.012542075399115227,8.405531087439747e-06,4.554020367411517e-08,28.5266,24.779170030036276,0.07670770528899627,0.24036728120568226,80.3905,74.9422
20231229,300347.SZ,0.166,693.4816,125697.68,698374.168,21.0199,2.2772,47956829553.4,20231028,20230930.0,9.2494,4.522,17.1342,0.02498593285875783,-0.11836406745615546,-0.17462465848966002,-0.02498593285875783,0.026092589773328657,0.01628844985001953,-0.06034187932274537,1.1566635647180393e-05,2.868786957532463e-08,9.2494,24.593567058861407,0.04757396562305244,0.4391357807834182,4.522,17.1342
20231229,300408.SZ,0.227,127.7536,130145.67,383342.657,40.1974,3.1778,56440847575.95,20231026,20230930.0,6.5523,3.8468,-8.0963,0.026847590372098162,-0.0023715945908588942,-0.05000018590470512,-0.026847590372098162,0.013933413949861294,0.008354977628076254,0.0,4.082493040119724e-06,5.255500272624326e-08,6.5523,24.75645898111008,0.02487723086567788,0.31468311410409716,3.8468,-8.0963
20231229,300413.SZ,0.109,43.7091,320155.85,808243.936,24.6521,2.3157,47142164538.0,20231025,20230930.0,9.0065,-0.4159,5.2061,-0.015625105567429243,-0.06319642845661055,-0.10985593665611748,0.015625105567429243,0.02880528011630311,0.02129617379538577,-0.1788850189925495,1.4429953995237201e-05,2.876875995334598e-08,9.0065,24.576433650625518,0.04056449551965147,0.4318348663471088,-0.4159,5.2061
20231229,300433.SZ,0.151,76.9963,353701.88,466130.895,19.7046,1.4647,65778609349.2,20231019,20230930.0,3.7059,7.0669,117.2275,0.05599946237443976,0.008402888099881434,0.07491843489939254,-0.05599946237443976,0.0185724823942327,0.010942351819938701,0.0,4.177795896608794e-06,5.459809298016649e-08,3.7059,24.909560536547396,0.05074957116612365,0.6827336655970506,7.0669,117.2275
20231229,300450.SZ,0.162,516.9822,213064.53,544050.347,13.4725,3.1955,40093773670.4,20231024,20230930.0,19.6331,31.8558,39.5369,0.05828852681574381,-0.011964433317247614,-0.05951492584829399,-0.05828852681574381,0.02213623257923025,0.010521062232965155,0.0,1.076942275056161e-05,3.94890346914052e-08,19.6331,24.414486889138452,0.07422527370569679,0.31294007197621654,31.8558,39.5369
20231229,300454.SZ,0.104,72.5948,39153.86,282868.591,87.8815,3.8292,30346294662.48,20231026,20230930.0,-6.9943,1.277,21.6932,0.018169883855802205,-0.1613684305376174,-0.2252703743940988,-0.018169883855802205,0.021030156523970264,0.014445077834302681,-0.16282588414110277,6.874191640221679e-06,8.437886763013129e-08,-6.9943,24.135940260095246,0.011378959166605031,0.2611511542881019,1.277,21.6932
20231229,300496.SZ,0.17,319.4029,47788.15,384370.148,50.0496,3.824,36820458808.12,20231021,20230930.0,6.4913,0.5747,-5.1782,0.0277278058339272,-0.024847836122190325,0.04557917817044288,-0.0277278058339272,0.01889366900111657,0.010441608424770325,-0.06482895806671396,9.613321312278802e-06,4.207460880863682e-08,6.4913,24.32931947351347,0.01998017966177552,0.2615062761506276,0.5747,-5.1782
20231229,300498.SZ,0.614,41.6104,355232.82,707879.81,1811.6553,3.8903,133439739192.02,20231026,20230930.0,-12.121,15.803,-760.7694,0.04916214076438563,0.04916214076438563,0.15419970985789688,-0.04916214076438563,0.01634081481549031,0.006377839045204285,0.0,4.153289315863787e-06,2.2380736047683848e-08,-12.121,25.616915821058686,0.0005519813840966325,0.25704958486492047,15.803,-760.7694
20231229,300628.SZ,0.086,546.2035,39509.03,116542.587,18.572,4.8585,37345739219.1,20231026,20230930.0,20.7236,-9.4561,-9.3656,0.040493055677260914,-0.0963302175510673,-0.1708753857370533,-0.040493055677260914,0.01623234561981321,0.010130425150393904,-0.09048939749221796,3.062409706410372e-06,1.183436080718573e-07,20.7236,24.343484664885416,0.05384449709239716,0.20582484305855717,-9.4561,-9.3656
20231229,300661.SZ,0.168,669.7475,30731.17,272367.578,157.0297,11.3464,41605182641.43,20231026,20230930.0,3.9825,-22.0188,-81.0802,0.052625333607642766,-0.016355365292981094,0.1445288582130655,-0.052625333607642766,0.024133333259319073,0.012318388627378357,-0.010009912502139784,5.140199625781209e-06,1.0164559763486728e-07,3.9825,24.45149057918053,0.006368222062450607,0.08813368116759501,-22.0188,-81.0802
20231229,300750.SZ,2.48,297.3977,226837.82,3707101.874,16.2181,3.9816,718187472189.36,20231020,20230930.0,18.0765,40.0955,77.0475,0.04459661188404662,-0.013534648122036086,-0.1958823123834812,-0.04459661188404662,0.02407009543904819,0.013072045295399327,-0.01263990061250675,5.73837983163263e-06,4.225974856026433e-09,18.0765,27.299996475240892,0.06165950388763172,0.2511553144464537,40.0955,77.0475
20231229,300751.SZ,0.104,608.1818,87742.16,1137757.458,40.605,5.2096,36079992620.19,20231025,20230930.0,10.6681,69.3526,3.8782,0.22595596989081357,0.21719932905933215,0.022824192584621983,-0.22595596989081357,0.047925908273145267,0.01059606895672148,0.0,1.046801644405807e-05,5.809689234956636e-08,10.6681,24.309004327600626,0.024627508927471987,0.19195331695331697,69.3526,3.8782
20231229,300759.SZ,0.149,66.3282,181834.59,528359.357,33.3516,4.4232,51779499329.88,20231030,20230930.0,10.1457,15.6355,18.5131,-0.004124445031672974,-0.12552884330153802,-0.06816764165416334,0.004124445031672974,0.03110471184126551,0.02446634566099401,-0.029795861052114292,1.2493587214810084e-05,2.543098913729481e-08,10.1457,24.67026014204345,0.02998356900418571,0.2260806655814795,15.6355,18.5131
20231229,300760.SZ,1.014,308.106,22672.58,660021.397,31.0725,11.1471,352335469096.4,20231028,20230930.0,28.5872,17.2047,21.3762,0.006162913576828188,0.0017234770344489725,0.09342478033449408,-0.006162913576828188,0.014384613119625163,0.006658558129498812,-0.0244722564172708,2.583232303903281e-06,1.0132209303696164e-08,28.5872,26.587849595898568,0.03218279829431169,0.08970943115249706,17.2047,21.3762
20231229,300763.SZ,0.097,316.0566,139787.91,986799.347,25.2858,3.6112,28019271355.5,20231026,20230930.0,12.5197,11.3939,6.8437,0.038941495058351094,0.06946125047711083,-0.10966761618447085,-0.038941495058351094,0.03644625674981399,0.015876816721719225,-0.04036253226051323,2.4776376695280842e-05,3.9446751311581525e-08,12.5197,24.056158373073895,0.03954788853823095,0.27691626052281787,11.3939,6.8437
20231229,300782.SZ,0.303,738.6099,39614.88,556979.634,83.3336,7.9418,75267944046.0,20231028,20230930.0,9.0202,1.8993,-16.8547,0.008727988658039587,0.021369089161450194,0.20822633083463193,-0.008727988658039587,0.01557541020214799,0.00835064950827054,-0.02455896749907316,7.886436583116234e-06,2.045989642447298e-08,9.0202,25.044320171231604,0.011999961600122878,0.1259160391850714,1.8993,-16.8547
20231229,300896.SZ,0.183,540.2925,29740.18,880671.699,37.6883,10.459,63681238800.0,20231025,20230930.0,22.999,45.7119,43.7405,0.06618131688145823,-0.012315425825376147,-0.24193678509668837,-0.06618131688145823,0.036822489600269064,0.012968712474570298,-0.024783795194173064,1.1315233343268393e-05,2.999538737079253e-08,22.999,24.87715583181091,0.02653343345282223,0.09561143512764127,45.7119,43.7405
20231229,300919.SZ,0.095,49.4468,35557.83,174104.424,17.8331,1.7698,32908458180.39,20231025,20230930.0,7.8967,17.5215,27.8259,0.09177702902614704,0.003472299733946027,-0.030009847655590893,-0.09177702902614704,0.022057888861426157,0.01129231281120013,0.0,4.673650329632268e-06,9.889636857539076e-08,7.8967,24.216995549226244,0.05607550005327172,0.5650355972426263,17.5215,27.8259
20231229,300957.SZ,0.066,69.1135,26906.21,183518.233,25.9424,4.9627,28876812000.0,20231030,20230930.0,10.1871,18.5125,11.9629,0.045071432027677716,-0.03578613421579102,-0.2694249034106224,-0.045071432027677716,0.020989651868600395,0.009558360515410348,-0.014172601633786086,6.554218916237063e-06,7.592370983391647e-08,10.1871,24.08630475706622,0.03854693474774886,0.20150321397626292,18.5125,11.9629
20231229,300979.SZ,0.046,55.504,13743.34,72451.822,20.0136,4.3007,61430880000.0,20231027,20230930.0,16.6449,-6.9318,-6.4842,0.04756152800845537,0.12000096857967879,0.048814547048697365,-0.04756152800845537,0.02028869490713974,0.008861109893417745,0.0,1.466135469521035e-06,1.3931048651838298e-07,16.6449,24.841178477267892,0.04996602310428908,0.23252028739507521,-6.9318,-6.4842
20231229,300999.SZ,0.115,33.5512,51416.52,171544.887,64.9362,1.994,180972725471.68,20231027,20230930.0,2.3727,0.3634,-9.5276,0.03216041444911366,-0.011254497820711973,-0.0290858685681048,-0.03216041444911366,0.011132873538201575,0.0058291348753690695,-0.009201838005126528,8.423106289713829e-07,4.896533954493739e-08,2.3727,25.92161216885589,0.015399730812705395,0.5015045135406219,0.3634,-9.5276
20231229,301269.SZ,0.132,105.9901,19043.73,201166.239,235.4686,12.1014,57470386142.8,20231031,20230930.0,3.6464,32.4774,51.8951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6464,24.774535628476027,0.004246850747827948,0.08263506701703935,32.4774,51.8951
20231229,600000.SH,0.447,102.8399,338014.29,224306.297,5.0216,0.3222,194311407741.52,20231028,20230930.0,3.9596,-7.5619,-30.8339,0.006079134403263575,-0.033575848018283505,-0.0676050463976644,-0.006079134403263575,0.007686631627368285,0.0051991578806793014,-0.027900162111322735,8.783244501605315e-07,3.3848191525766444e-08,3.9596,25.99272790360591,0.1991397164250438,3.103662321539417,-7.5619,-30.8339
20231229,600009.SH,0.235,100.6713,85934.13,281199.944,-206.2122,2.034,81572418325.2,20231031,20230930.0,1.2465,91.814,123.6282,0.01517447928483917,-0.08843191850594223,-0.1348639235094491,-0.01517447928483917,0.01733640434917776,0.010213459088708906,-0.08486875894825341,3.586112131238342e-06,4.4414127403875706e-08,1.2465,25.124757031057385,-0.00484937360641126,0.4916420845624386,91.814,123.6282
20231229,600010.SH,0.191,12.2635,2046784.49,298771.547,135.0093,1.2509,66291215682.08,20231027,20230930.0,0.901,-7.9422,163.6554,0.02817019492768824,-0.058066746034794,-0.1511621468222656,-0.02817019492768824,0.017027951223850073,0.009319532319969999,-0.0700663507109004,5.562526488682414e-06,3.2945386340312744e-08,0.901,24.917323231877234,0.007406897154492321,0.7994244144216165,-7.9422,163.6554
20231229,600011.SH,0.195,38.4115,462240.24,358085.49,13.2556,2.0923,120875318864.3,20231025,20230930.0,10.2145,4.0059,418.6877,0.0,0.005223503672939556,-0.021599867547982154,-0.0,0.014701233354734866,0.007032292371164896,-0.03387711779146052,2.8222436511110417e-06,3.1517530991943516e-08,10.2145,25.51802542868371,0.07543981411629802,0.4779429336137266,4.0059,418.6877
20231229,600015.SH,0.206,30.7104,447887.64,252179.953,3.4515,0.3315,89441897990.16,20231028,20230930.0,5.6975,-2.541,5.1476,-0.020907856227403987,-0.036022349174461676,-0.01748413950199801,0.020907856227403987,0.011198730584642425,0.006785266197219773,-0.04584009097179498,2.2345735139926495e-06,3.612417244270626e-08,5.6975,25.216855066948256,0.2897291032884253,3.0165912518853695,-2.541,5.1476
20231229,600016.SH,0.534,119.7626,587558.77,220162.437,4.6694,0.3112,163746245197.48,20231031,20230930.0,5.4999,-2.1106,-0.5951,-0.007957867288253317,-0.033591956457710404,-0.026041598896594742,0.007957867288253317,0.007160631757255721,0.004286959857997003,-0.033591956457710404,1.4673330188780988e-06,2.5944219283217405e-08,5.4999,25.821583781107147,0.21416027755171968,3.213367609254499,-2.1106,-0.5951
20231229,600018.SH,0.079,7.7113,310038.52,152679.395,8.7533,0.9463,114092309275.0,20231031,20230930.0,9.7546,-6.1633,-26.9454,-0.04109776418214839,-0.025846713576472724,-0.048539736202450445,0.04109776418214839,0.008510960083625261,0.006086665464453755,-0.04109776418214839,7.80801594557933e-07,6.312170857542152e-08,9.7546,25.4602736881685,0.11424262849439641,1.0567473317129874,-6.1633,-26.9454
20231229,600019.SH,0.302,18.738,881679.07,522565.518,11.8455,0.671,131170757845.12,20231025,20230930.0,4.2478,-8.3505,-11.7643,-0.02306521240432935,-0.05120207400806098,-0.00827233610136402,0.02306521240432935,0.008528278935959671,0.006134345887942915,-0.04815604998476075,3.210180143666891e-06,1.6077351565556965e-08,4.2478,25.599765806336404,0.0844202439745051,1.4903129657228018,-8.3505,-11.7643
20231229,600023.SH,0.107,8.3792,454622.42,208184.572,16.812,0.9181,61814257972.89,20231028,20230930.0,9.2773,14.1619,1217.3294,0.45725217391304374,0.49096085409252677,0.5207259528130674,-0.45725217391304374,0.10822974157355,0.004465017347546094,0.0,1.3439339923468363e-06,2.1689861124571386e-07,9.2773,24.84739988633568,0.0594813228646205,1.0892059688487092,14.1619,1217.3294
20231229,600025.SH,0.089,10.2408,409210.78,351841.482,20.6004,2.9027,155340000000.0,20231028,20230930.0,10.1375,-2.8503,5.2123,-0.010321233909312277,0.032297084794967956,0.1630796488319004,0.010321233909312277,0.011516351430220917,0.008048476118532969,-0.03897298261089899,1.755650505824558e-06,2.7064610265716336e-08,10.1375,25.768882099937912,0.048542746742781695,0.3445068384607435,-2.8503,5.2123
20231229,600028.SH,0.611,23.0906,1486294.86,822666.858,10.6371,0.8344,665968824184.68,20231027,20230930.0,6.6852,0.6774,-7.4749,0.042987682314839404,0.025733742609267418,-0.08072600454648615,-0.042987682314839404,0.01310374198328246,0.006693563427743272,0.0,1.0885578297507192e-06,1.4708922108351185e-08,6.6852,27.22450869585764,0.09401058559193765,1.1984659635666346,0.6774,-7.4749
20231229,600029.SH,0.179,9.7967,540829.76,311652.349,-7.5772,2.4667,104376420403.2,20231028,20230930.0,3.1666,70.3097,107.5055,0.017669789956994197,-0.04636425581621728,-0.05882409453357684,-0.017669789956994197,0.011162049762459927,0.007580650949667143,-0.05882409453357684,1.7849768257967179e-06,4.65188134238254e-08,3.1666,25.371269628678245,-0.13197487198437416,0.40539992702801314,70.3097,107.5055
20231229,600030.SH,1.144,128.3428,644382.37,1314516.775,14.2647,1.2139,301894538906.73,20231031,20230930.0,6.3672,-8.0583,-0.93,0.004437459988511083,-0.05519487928857725,-0.05955715003817652,-0.004437459988511083,0.011025549306894769,0.0071071000279552205,-0.04857541472874527,3.641136307102872e-06,7.47729271414867e-09,6.3672,26.433343584415535,0.07010312169200895,0.8237910865804432,-8.0583,-0.93
20231229,600031.SH,0.471,704.2583,481487.42,662923.404,24.7383,1.7236,116848643063.49,20231031,20230930.0,6.0971,-5.1506,12.512,0.0503432497692029,0.003644286719801215,-0.1334172281392383,-0.0503432497692029,0.013652744625084218,0.006787752695909893,0.0,4.7214964298045255e-06,1.7353772910382218e-08,6.0971,25.484145285227907,0.04042314952927242,0.5801810164771408,-5.1506,12.512
20231229,600036.SH,1.982,158.9685,655773.45,1827818.811,4.8394,0.7868,701616104619.82,20231028,20230930.0,11.6349,-1.7196,6.5169,0.007606081061809045,-0.015569469670744795,-0.15620247722224134,-0.007606081061809045,0.013117665061058766,0.007847603893418015,-0.009258722587955126,2.3703791540158088e-06,5.622541226542497e-09,11.6349,27.276652231874095,0.20663718642806958,1.2709710218607015,-1.7196,6.5169
20231229,600039.SH,0.075,95.6749,131734.8,98658.152,5.0412,1.4685,65279680455.85,20231031,20230930.0,17.9808,3.3821,5.0544,0.02322375443032021,-0.028534265589414076,-0.13610112345346814,-0.02322375443032021,0.008544589280717552,0.005220661485087666,-0.03974318184327352,2.161590627285179e-06,5.5487073498166135e-08,17.9808,24.901946652612494,0.1983654685392367,0.6809669731018047,3.3821,5.0544
20231229,600048.SH,0.409,243.728,754860.72,749216.034,6.3901,0.6068,118507389838.2,20231028,20230930.0,6.7023,23.1049,1.3269,0.005076351460018058,-0.03414616361911449,-0.22291985962513772,-0.005076351460018058,0.026573431446854524,0.010409850008055072,-0.04255298253498285,8.309115576288944e-06,1.8994611449467426e-08,6.7023,25.498241157080997,0.15649207367646828,1.6479894528675016,23.1049,1.3269
20231229,600050.SH,0.481,7.5994,1801268.52,788458.312,17.3147,0.8785,139301486326.56,20231025,20230930.0,4.8048,6.7107,10.9158,0.025767699264358512,0.0007242655289114719,-0.09099173454862974,-0.025767699264358512,0.013500035191282157,0.006673574283719001,-0.00904965574796579,4.404725157876962e-06,1.3704344838271235e-08,4.8048,25.659906387643375,0.05775439366549811,1.1383039271485487,6.7107,10.9158
20231229,600061.SH,0.1,64.2325,198198.99,133605.466,13.4162,0.8654,43306570426.9,20231028,20230930.0,4.6507,26.723,13.375,0.007473806386849802,-0.038516232172153164,-0.021770582681002737,-0.007473806386849802,0.010522034117032947,0.00619037745748693,-0.035765218043984026,2.750911435831912e-06,7.140730059958094e-08,4.6507,24.49157020240395,0.07453675407343362,1.1555350127108852,26.723,13.375
